version,nombre,par
2,0xb5544ca2b600cd85eea7afaec90f49144c05b253,0x7566a8d13de55164db6bac1fb176e951e592cfe7
2,0xa1c3e990e4361308aedf9643764330ffd1661ad8,0xc0d23270dd9c7b1db0f3f534dd177813b33277df
2,0x5a85b37889f81a51f11cd1ef9dc11ff9b375baa5,0x2c77794acad667ad176a2878cbbcdf6de0319f5d
2,0x75740dcb53aa5b59e36ca67706062df7017d7d64,0x7355e00423f438d83ae2a1d02bd8d417bf6f0014
2,0x3a568010dbe115a00341b0cdd59306fd478a469d,0x18a2c921df7027c8cee9b89609cfa6e310868e46
2,0xdc4700b1532b9c98e593a979c40887bc0a57dafc,0x670ee36df1827e3d434077abc2bc5ac4bbd13290
2,0x0aa019f8b39bdd30ea22fd8d5992cade0e15d06d,0x4a765165768a48ab3bf8c956f6bdd779d7bfac11
2,0xf9ef14d49a06284c3104612d3e7793fdf5056b11,0xea31982b4ceeabb3b3a3f068591535dd67e143f6
2,0xdbe19afc5c35b818703e5e76eabee495daeb3938,0x7ac5b174d616bda56561751903f0fda1463c02c9
2,0xe440d5420b5a17293f43c5df196cf53652f85e8c,0x951e9f192006a4e91268ba131439173df1c9a5b4
2,0xb65d5c972da71b811e64248d063b2303ba60063b,0x612d1ab307d45320ed173810cd186679e0f0b8e9
2,0x957f53d7774d5f40ecc9f25c306d5d3a68209354,0xeee44b0015dfc743e154b368b7b70f8b539a54c0
2,0x72825661b8fd889b29b72d162584d4c1b47a376d,0xf1652b458340debfd7f4e6e1a76749c340eee203
3,0x6996c20558a662e728d214c5d3042580141b61a5,0x256e5f5a01b1dc0f83866d250f98e01fc0d8049c
2,0x9ba6eee90ab019b58f5efaf533c5d6db2ac96bec,0x0c94b24ae75e9ff3f6f129a2edb540858f30fc18
2,0xca02738e6fa0d344635139bd6951ec2967104cc0,0xfe43a58d5605a74c039a003d69e94bd8ef603433
2,0xa4acd6977573c7742156c1922ab8a7bf59226991,0xfffc0cb7894f83c00d5b5271d59d1ca867b70651
2,0x8bfac6405fc0a508798af0b6d90801cdd4a249e8,0xe85494f7b4feecbbb3b80d7be34415ab0e8eebd1
3,0x69d6f4fb0efe03234d14cd089691671a2463e3c9,0xd8fa36e1a59a1447af745ba589823f5d653a9f91
2,0x8fc8f8269ebca376d046ce292dc7eac40c8d358a,0xb079d6be3faf5771e354586dbc47d0a3d37c34fb
2,0x9c9c7a383ea15f88c05bd31be1ea9d99b46772d8,0x29df3576da5ed9ad15e8d8a8429ab60e0d87dec5
2,0x647d92440cb3c045497e5128b714c0d8c7c24ad7,0xac260067483c798c823c22be523786b7d4c9669d
2,0xe6da5e08652fbef65e102248e919eec4ba2e7667,0x36069528368b1d9cf3a3cc26f5b5c590aa558c09
2,0x734eee11c5f7027647e0fca40ceb7ca28e7dc316,0x436edac8157f9f494635d39b8446a0ef66b41e93
2,0xb1b4231636742f7d19dabd95d46fcf46fdab5b87,0x617b31f461fb628f11291a8110e3df4f8a0dd552
2,0xbadd843fd4d7549aa006a1d8387576bde2276e3a,0xebcaaf66b1c8590bbbbf4c06d591c8c9e5e5de46
2,0xa1fb72d867489699ff7777b959adbeca608c9325,0x296ae92bd051564676dc93e190461708240ec513
3,0x696615e0325fe00e9bb1dc5eb0fdfc88d2106d8e,0xcbacca2b6f287c5cc86a2c3fcee121fe93b74281
3,0x2a3bff78b79a009976eea096a51a948a3dc00e34,0xb09c5dad762df413d5fc677f03400d3a3b9993a1
2,0x7f72844451c9753902a2921616fd41af2c68351d,0x73d09918f636f3e3e75cd750197d29ef37e5598c
3,0x1b0f6590d21dc02b92ad3a7d00f8884dc4f1aed9,0x12777533154ba418e512ba5e3b6d3f3baac3ac55
2,0x2cda4ac4660248548d8d28de70bd89f5f385494b,0x94d92a467abecdf298e86df7c2619ed325220387
3,0x468eabcb5c914ac59e72691f8fc970880a94f4b3,0x3e36aee9fcf742520764dc969723d35131317557
2,0xf2d21596240aa641ee98361c4a81ceb2b2eaa08f,0xb039bf76eb1ae2980947d82acc5f9b00cbdfb8b9
2,0x8f71c983c2dbefe944bc1251f86e8703d1daf705,0xe9d978702e6c1a0147f9140b3d58d44e78d55db5
2,0xea87148a703adc0de89db2ac2b6b381093ae8ee0,0x5890ad82947b1f7f8d3ec91d5e359c933747a965
3,0x6d44ddba07a9373d665ce636f639e1c46565a349,0x7c557cb92b0f496c19d40579f5fafbd539472727
2,0x044fe33895cb7c6e4566da8e24420c1110933a63,0x44a66cc1f9a33264b3b2588e6562eea407fb53be
2,0x108f9fe948e7f07a42bf8957de773f5d2c97a00d,0x8dcc736e02766716217794b12f7a192b697b30c7
2,0x475eac4d653d09a5cb45f7695b45f14240a0f5ca,0x8b2743e35479a15e0d1d88e908546512846230b7
2,0xc17cba44a49bb62879880631337ef07831bac41d,0xf2d95bc01d99ac7a03d6431e0a44c64b5628bb07
2,0x8355dbe8b0e275abad27eb843f3eaf3fc855e525,0x5238b47a0acd39fb4049a48658e6fc32307492ed
3,0x7c670a7eba354e0d22f0ecbbe7a36bf10dce305e,0xf2f5f087fc434c96f1bb469be2529d12440087bd
3,0x6d44ddba07a9373d665ce636f639e1c46565a349,0x09d7b5ea4eb8bb7feedbe48b707fcaf4823824bd
2,0xa95c5ebb86e0de73b4fb8c47a45b792cfea28c23,0xd27b7d42d24d8f7c1cf5c46ccd3b986c396fde17
3,0x285bc4ec96a0482c77b20a6df79fcf2b128b0131,0x13b9b93a78e2ef9ce6ae35b204c4146647e5d8ba
2,0xba0dda8762c24da9487f5fa026a9b64b695a07ea,0xa082264750d77d848cca3f2de91016aab543d442
2,0x22ea8173e4b68d12b1cf76787b1cb367c1b302c0,0x23d6c24c4b0a26357163436e960256b1809cf093
2,0x582eb93b2791f83803b8d7332b894d1976dc8bbf,0xcb77b1e88a689838d99d0aad92a7aac139147bcd
2,0x9bbb44c19fb0323aebc2eb3035a0429251277d05,0xefbd763b108839eeea3edb5551817835e0a223d8
2,0x5fab9761d60419c9eeebe3915a8fa1ed7e8d2e1b,0x9654f8263fd18b410a9d71815b0ce5b736788181
2,0xc69f1c4ae64db1cc42b86644a72edb0f60d0786b,0x5dce163b54657b331718e83a5406cfb9e8e7e6dc
2,0x4385328cc4d643ca98dfea734360c0f596c83449,0xe5d5f8f61b1555f1a27488a122fb3cde2ee16f2b
3,0x6959d9763c01d8435e07b0fc08761a370bfa0b19,0x6392b9361f32636c517f566861788e007b51b945
2,0xae6e307c3fe9e922e5674dbd7f830ed49c014c6b,0xac9fbdbe486f8023606b932a747bc476011b5071
2,0x0ac6f2dad3c7f4eae5dd665826774e0fc51ca9b0,0xf38209535fc7c2640259c47beac55ef2b03c129a
2,0x24da859210fb2324444d7f1dad2149998731055a,0xeec952f2cfcd172f39ba11be553cc8ee40214e77
2,0xd4ba159ef30274b9297755fd02f489872457efbf,0xa4d80ba5060b1eb7628981139b02e137f42b1ba2
2,0xbdf85c6f5bba62cb05d78153a27119212a41b171,0x2cb69ee0e6cafa43f8a45ff6edeab15041a57a85
2,0x5bcb89136c0e262fecbe70a11d99481e65ea4962,0x2667f361766cc0631dd1a3d970f7fc92052efe65
2,0x76e93748479afcea8294d7ae2b30f19f0ca23a22,0x4d154ca5b9495cf67a27680dcd714b6dbb4f74da
2,0x3566f80591a7b0b7e197ccafd4aa3fb0eb0bb562,0xf1e58d0765ed2c5ba87850cb0bcdf54341d86429
2,0x2d40847616eb0e65222c06eae13626323d90a7b3,0xdb858f0cb7179443ac25645f8c6a5073fd13a4d6
2,0xe2247fee167f3a7b6a108d89696d07c2aaf658e5,0x39377ce1d585ccae14427f05b1eb144246936785
2,0x3554820f9a46c571f47a6b775a9a35e236dabad5,0xaed3bc3b45eba73674083d29a02c233938211039
2,0xbf933fa1ef4dbc9a6233c7e9169f038aa4f7f99d,0x9a1a6dc6f0053a65f5867164ca02ffee6ef09ef8
2,0x2d8db571323bfed245d88150c1d4b7855ecde372,0xab773bfef2fcf1a563299fec7ffa0e67846af37e
2,0x42ae1f83694f453ba2f31dfc2206c9b044eaacb2,0x1a286165a5f62dfafbfbaad90bda24be3b7064cd
2,0x284c0a369613a83080cebdbf253e596a7fc7594c,0x619faad5e50bbb17d550364bd8e9db94e27e2034
2,0x3be8d80f4c85f59ad9c95387354cb89351820811,0x04e2102b04a0a0e822877f6db4c5c6fedac25d0a
2,0x2b845c1d3275ca1a380914a8a8baab08c76e1722,0xd073d241059b1db3f26c1d389c3996c9372175db
2,0x18dcbab08f4c591cd42bb40df141cc458993063b,0xf84b8de993a788084a007ca9b19337c11acf2574
3,0x696155124bb423a26f218bec1d16c5c5a69404a2,0x9328df8ed3b87a084ef5a6941ee758ae5708c497
3,0xe71bdfe1df69284f00ee185cf0d95d0c7680c0d4,0xd6e420f6b1c4035ffd566963301b92067a8c34cd
2,0x69000b9dd5d3d9d244ec5605b6e8932136199362,0x04ca76626854259c06253d6b7cd253cf23a3c5e8
3,0x694907b860744f9573f0dfd764e422a467df3e03,0x59e7a443b0b30ecb7c16f235fcd3b5fa0bbecc32
3,0x6958bc5004e59618c679f5ae40cad99592b3d223,0x5a84932d0be2c3ed5ab8620474e49e54146c8d3d
2,0x071a818b451bf63c1c456dcf900183be6e37594c,0x0b3d734535154c6dc1da2e1e496f22d0b2c170ce
3,0xe0f63a424a4439cbe457d80e4f4b51ad25b2c56c,0x6b8a011b3716cc18beac98b6e55ae2b5cd9b3bed
2,0x541b88aa9617d0bf064d3f2f2ba2726365870153,0xdd30280cdabb9e8fc965b5a3128cec2c91cfbe2e
3,0xd4419c2d3daa986dc30444fa333a846be44fd1eb,0x11e909d9750b649ba6df0e2216c367e05bbc4d41
2,0x9a96ec9b57fb64fbc60b423d1f4da7691bd35079,0x9fdd7f845baca6d71d93f1619250c6f0b7a58842
3,0x696e8b1c232d4cf89d122747dffda4921de18190,0x0e2314573e85d4c02012d1e54ce98ebda4108cd7
2,0x84f79ccd3074c0a5f3fe40e761392aedac118976,0xdb93dde7b26d430423dbd58eb15c1dbe664b83b0
2,0xc6c6a0cb320fb16edc65216566a9925dc42d2bd3,0xbc72e7173dcdf0878fe633a8d14b2cf0b96125e7
2,0x74232704659ef37c08995e386a2e26cc27a8d7b1,0xff734dcb7fd6517caed5c6c8720992a0c676c800
2,0x4e662afc53b6de5a56e3985dfbab872899a12e24,0xc7dd6dee4d983d6a89d50e9f5111ddbf198b9f5c
